protein_path,ligand_smiles,vina_score,split_name
POL_HV1H2_1199_1359_0/3vq5_A_rec_3vqe_fmq_lig_tt_docked_7_pocket10.pdb,Cc1nc2sc(C(=O)OCC(=O)Nc3c(C#N)c(C)c(C)n3Cc3ccco3)c(C)c2c(=O)[nH]1,-7.4,TRAINING
TKT_PICST_2_677_0/5hyv_A_rec_5i5e_tpp_lig_tt_min_0_pocket10.pdb,CC(=O)N[C@@H](CC(=O)N1CCC(C(=O)NCc2cccnc2)CC1)c1ccc(Cl)cc1,-8.2,TRAINING
ISPF_BURP1_1_162_0/3f0g_D_rec_3p0z_ctn_lig_tt_docked_0_pocket10.pdb,COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N[C@H]3c2ccc(C)o2)cc1,-6.3,TRAINING
RIOX1_HUMAN_179_641_0/4diq_A_rec_4diq_pd2_lig_tt_docked_10_pocket10.pdb,C[C@H]1CCCCN1S(=O)(=O)c1ccc2c(c1)CCC(=O)N2CC(=O)NC1CCCC1,-5.7,TRAINING
ARLY2_ANAPL_4_468_0/1tjw_B_rec_1k7w_as1_lig_tt_min_0_pocket10.pdb,CCNC(=S)NNC(=O)c1cccnc1,-5.8,TRAINING
POL_HV1H2_1199_1359_0/3vq5_A_rec_3vqe_fmq_lig_tt_docked_7_pocket10.pdb,CC[C@H](C)Cn1c(C(C)(C)O)nc2ccccc21,-6.3,TRAINING
POL_HV1Z2_490_588_0/5kr2_D_rec_5kr2_roc_lig_tt_min_0_pocket10.pdb,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,-10.5,TRAINING
AROA_ECOLI_3_240_0/1q36_A_rec_3fk0_s3p_lig_tt_docked_6_pocket10.pdb,O=C(Nc1ccc2c(c1)OCCO2)c1cccc(Cl)c1,-3.7,TRAINING
AROA_AGRSC_3_453_0/2pqd_A_rec_2pqb_gg9_lig_tt_docked_0_pocket10.pdb,CC(C)[C@@H](C(=O)N(C)CCc1cccs1)N1C(=O)c2ccccc2C1=O,-4.5,TRAINING
LYSC2_ONCMY_16_144_0/1lmq_A_rec_1bb6_umg_lig_tt_docked_3_pocket10.pdb,O=C(Cn1cccc(-c2nc(-c3ccccc3)no2)c1=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-8.8,TRAINING
STSY_RAUSE_26_340_0/2fpc_B_rec_4iyg_1hu_lig_tt_docked_4_pocket10.pdb,Cc1noc(-c2ccccc2N[C@H]2CC[C@H]([NH3+])C2)n1,-8.3,TRAINING
HST_ARATH_1_433_0/5kju_A_rec_5kju_6to_lig_tt_docked_0_pocket10.pdb,C[C@H]1CC[C@H](NC(=O)[C@@H]2CCCN(C(=O)c3ccc(NC(=O)c4ccccc4)cc3)C2)CC1,-8.7,TRAINING
RARG_HUMAN_178_421_0/1fcx_A_rec_1exx_961_lig_tt_min_0_pocket10.pdb,CCOP(=O)(OCC)[C@H]1NC(=O)NC1=O,-5.7,TRAINING
KDGK_SULSO_1_313_0/2var_A_rec_2var_kdg_lig_tt_min_0_pocket10.pdb,Cc1ccccc1CCNC(=O)COc1ccc(C#N)cc1,-5.6,TRAINING
TGT_ZYMMO_1_386_0/4giy_A_rec_1y5x_e89_lig_tt_docked_1_pocket10.pdb,CCn1c2ccccc2c2cc(N[C@H](C)C(=O)N(C)[C@@H]3CCS(=O)(=O)C3)ccc21,-7.7,TRAINING
RIOX1_HUMAN_179_641_0/4diq_A_rec_4diq_pd2_lig_tt_docked_10_pocket10.pdb,O=C(Nc1ccccc1F)[C@@H]1CC(O)=Nc2c(-c3ccccc3)cnn21,-6.5,TRAINING
DPOLB_HUMAN_142_335_0/2isp_A_rec_4nlk_0kx_lig_tt_docked_0_pocket10.pdb,C[C@H]1OCC[C@H]1C(=O)Nc1ccsc1C(=O)[O-],-5.7,TRAINING
GAPN_STRMU_1_475_0/1qi1_B_rec_2qe0_g3h_lig_tt_min_0_pocket10.pdb,CCNC(=O)/C(C#N)=C/c1c(Oc2ccc(C)cc2)nc2c(C)cccn2c1=O,-6.3,TRAINING
NMDE1_HUMAN_400_802_0/4nf5_B_rec_4nf5_2jj_lig_tt_docked_1_pocket10.pdb,CC(C)(C)[C@H]1OCCC[C@H]1C[NH2+]C1CC1,-5.7,TRAINING
CAH_THEMA_1_325_0/3m82_C_rec_5jib_oia_lig_tt_min_0_pocket10.pdb,CC(C)c1nc(N2CCC(NC(=O)Cc3ccc(F)cc3)CC2)ncc1-c1ccncc1,-7.3,TRAINING
GSH1_YEAST_1_678_0/3lvv_A_rec_3lvv_lbp_lig_tt_min_0_pocket10.pdb,CC[S@@](=O)[C@@H]1CCCC[C@@H]1NC(=O)N(C)Cc1cnccn1,-5.9,TRAINING
NMT_ASPFU_87_492_0/5t5u_A_rec_5t5u_75t_lig_tt_min_0_pocket10.pdb,COc1ccc(C(=O)NCc2ccccc2OC)c(OC)c1,-7.9,TRAINING
BACD_BACSU_1_469_0/3wnz_A_rec_3wnz_adp_lig_tt_docked_1_pocket10.pdb,O=S(=O)(c1ccc(Br)cc1)N1CCc2ccccc2C1,-7.5,TRAINING
DNAT_DROME_54_265_0/5gi6_A_rec_5gi6_pea_lig_tt_docked_1_pocket10.pdb,C[NH2+][C@@H](c1ccc(C)c(C)c1)c1ncc[nH]1,-8.0,TRAINING
DEF_ENTFA_1_187_0/2os0_A_rec_2os1_bb2_lig_tt_min_0_pocket10.pdb,CC(=O)Nc1cccc(-n2cnnc2S[C@@H](C(=O)c2ccc(C)cc2)c2ccc(C)cc2)c1,-9.0,TRAINING
NR5A2_HUMAN_295_540_0/3plz_B_rec_3plz_470_lig_tt_docked_1_pocket10.pdb,Cc1ccc([C@@H](CNC(=O)c2cc(=O)c3ccc(C)c(C)c3o2)[NH+]2CCC(C)CC2)o1,-8.9,TRAINING
NANH_VIBCH_216_781_0/6eku_A_rec_6eku_zmr_lig_tt_docked_1_pocket10.pdb,COc1ccc(C(=O)N2CCN(C(=O)c3cc(-c4ccc(C)c(C)c4)n[nH]3)CC2)cc1OC,-6.7,TRAINING
CPXA_PSEPU_2_415_0/1mpw_A_rec_4cpp_adm_lig_tt_docked_0_pocket10.pdb,Cc1nn(-c2ccccc2)c2sc(C(=O)N3CCCc4cc(S(C)(=O)=O)ccc43)cc12,-8.2,TRAINING
BRPF1_HUMAN_625_740_0/5dya_A_rec_5dya_5gv_lig_tt_min_0_pocket10.pdb,COC(=O)c1c(NC(=O)c2ccccc2OC)sc(C(=O)Nc2ccc(F)cc2)c1C,-7.4,TRAINING
SPHK1_HUMAN_7_364_0/3vzb_C_rec_3vzc_uul_lig_tt_docked_0_pocket10.pdb,COc1ccc(Br)c(C(=O)N2CCC3(CC2)OCCN3S(=O)(=O)c2ccccc2)c1,-5.5,TRAINING
TETR2_ECOLX_1_203_0/4ac0_A_rec_4ac0_miy_lig_tt_docked_0_pocket10.pdb,COc1ccc([N+](=O)[O-])cc1NC(=O)N1CC[C@@H](C)[C@@H](O)C1,-7.6,TRAINING
FABZ_HELPY_1_159_0/2glp_D_rec_3ed0_emo_lig_tt_docked_6_pocket10.pdb,Cc1cncc(C(=O)NC[C@@H]2CC=CCC2)c1,-7.4,VALIDATION
DNAT_DROME_54_265_0/5gi6_A_rec_5gi6_pea_lig_tt_docked_1_pocket10.pdb,O=C(Nc1ccc(NC(=O)c2ccco2)cc1)Nc1cccnc1-n1cccn1,-8.1,TRAINING
ALBU_HUMAN_25_609_halothaneSite_0/5id7_A_rec_1e7f_dao_lig_tt_min_0_pocket10.pdb,C=CC[n+]1c(NC(=O)NCC)sn(CC)c1=O,-6.3,TRAINING
MEND_ECOLI_1_556_0/5ejm_A_rec_5ej6_td6_lig_tt_min_0_pocket10.pdb,CC1(C)OC(=O)C=C(C(F)(F)F)O1,-5.9,TRAINING
CP125_MYCTU_7_433_0/3iw2_A_rec_3iw2_eko_lig_tt_min_0_pocket10.pdb,O=C(NC[C@@H](O)c1ccco1)N[C@@H]1CCCc2ccccc21,-7.5,TRAINING
GSH1_ECOLI_1_518_0/1va6_A_rec_1va6_p2s_lig_tt_min_0_pocket10.pdb,CC(C)C[C@@H](C)[NH2+][C@H](C)C1CC1,-5.7,TRAINING
HSAD_MYCTU_3_290_0/2wue_B_rec_2wuf_kem_lig_tt_min_0_pocket10.pdb,COc1ccc(N2CCN([C@H]3CCC[N@H+](Cc4[nH]c5ccccc5c4C)C3)CC2)cc1,-8.9,TRAINING
AAUA_ALCFA_57_182_0/2agw_D_rec_2iuq_tss_lig_tt_docked_4_pocket10.pdb,CCc1ccc(C(=O)NNC(=O)c2ccc(COc3ccccc3)o2)cc1,-8.6,TRAINING
DPOL_THEKO_1_852_0/5omq_A_rec_5omq_dtp_lig_tt_min_0_pocket10.pdb,C=COCC[NH2+]CCc1ccccn1,-5.2,TRAINING
POLG_HCV1_2420_2991_0/3qgi_A_rec_3qgh_63f_lig_tt_docked_0_pocket10.pdb,Cc1ccc(-c2nnn(CC(=O)N(c3cnc4ccccc4c3)[C@H](C)C(=O)NC3CCCC3)n2)cc1,-10.7,TRAINING
PK3CA_HUMAN_481_1066_0/5dxh_A_rec_5dxh_5h2_lig_tt_min_0_pocket10.pdb,O=C(NCCCn1cccc1)c1ccc(CN2CCc3ccccc3C2)cc1,-8.1,TRAINING
PGH2_HUMAN_19_569_0/5f1a_A_rec_5kir_rcx_lig_tt_docked_0_pocket10.pdb,Cc1ccc2c(Cl)cc(Cl)c(OCC(=O)N3CCN(c4ncccn4)CC3)c2n1,-4.7,TRAINING
LACI_ECOLI_61_332_0/2pe5_A_rec_1tlf_ipt_lig_tt_min_0_pocket10.pdb,COc1cccc2cc(C(=O)NCCn3nc(-c4cccnc4)ccc3=O)oc12,-8.7,TRAINING
PGH2_MOUSE_16_570_0/3mqe_C_rec_3nt1_nps_lig_tt_min_0_pocket10.pdb,CN1CCN(C(=O)N2CC[C@@H](CC(=O)[O-])C2)C(C)(C)C1=O,-6.7,TRAINING
IPIPR_MENPI_1_314_0/5l4s_A_rec_5l4s_6kx_lig_tt_docked_0_pocket10.pdb,O=C(Cn1cnc2ccc([N+](=O)[O-])cc2c1=O)N(Cc1ccccc1)C1CC1,-9.5,TRAINING
MMP8_HUMAN_101_262_0/1zs0_A_rec_1zp5_2ni_lig_tt_docked_3_pocket10.pdb,CC[C@H]([NH3+])Cc1ccc2nnnn2n1,-7.9,TRAINING
PPGB_HUMAN_29_480_0/4cib_A_rec_4cib_7uz_lig_tt_min_0_pocket10.pdb,CNC(=O)Cn1cc(N[C@H]2CCCC2(C)C)cn1,-6.7,TRAINING
G6PI_TRYBB_1_607_0/2o2c_A_rec_2o2c_g6q_lig_tt_min_0_pocket10.pdb,O=C(c1cc(=O)[nH]c2ccccc12)N1CCC(C(=O)N2CCc3ccccc3C2)CC1,-8.0,TRAINING
TPA1_YEAST_17_644_0/4nhm_A_rec_4nhk_pd2_lig_tt_min_0_pocket10.pdb,CC1=C(C(=O)Nc2ccc(C)cn2)[C@@H](c2cccc(F)c2)C2=C(C[C@H](c3ccco3)CC2=O)N1,-7.8,VALIDATION
DPOLA_HUMAN_337_1259_0/4q5v_A_rec_4q5v_2ze_lig_tt_docked_1_pocket10.pdb,CCO/C([O-])=C1\C(=O)N=C(SCC(=O)Nc2ccc(F)cc2)[C@H](C#N)[C@H]1c1ccccc1F,-5.8,VALIDATION
DYR_ECOLI_1_159_0/3r33_A_rec_3r33_6me_lig_tt_min_0_pocket10.pdb,O=C1N/C(=N\c2cccc(O)c2)S/C1=C\c1cccs1,-5.7,TRAINING
C43BP_HUMAN_347_624_0/2e3m_A_rec_2z9y_ddr_lig_tt_min_0_pocket10.pdb,C=CCn1c(C)cc(-c2csc(NC(=O)CCc3c(C)noc3C)n2)c1C,-8.9,TRAINING
MTNN_STAAM_1_228_0/3bl6_A_rec_3bl6_fmc_lig_tt_docked_0_pocket10.pdb,CC(C)[NH2+][C@](C)(C[N@H+]1CCC(C)(C)C1)C(=O)[O-],-4.8,TRAINING
HPAB_THET8_1_481_0/2yym_A_rec_2yym_4hp_lig_tt_min_0_pocket10.pdb,CCNC(=O)c1ccc(NC(=O)[C@H]2CCCN2C(=O)Cc2ccccc2)c(C)c1,-7.7,TRAINING
ALL2_AEDAE_19_321_norepinephrine_0/3dxl_A_rec_3dye_lnr_lig_tt_docked_2_pocket10.pdb,CCNS(=O)(=O)c1ccc(C)c(C(=O)NC2CC[NH+](Cc3ccccc3)CC2)c1,-7.8,TRAINING
POLH_HUMAN_1_432_0/4ed2_A_rec_5l1i_dcp_lig_tt_docked_9_pocket10.pdb,CCOC(=O)c1c(C)n(C)c2ccc(OC)c(/N=C\c3c([O-])[nH]c(=O)[nH]c3=O)c12,-5.4,TRAINING
AMYS_NEIPO_12_636_0/1mw2_A_rec_4fls_suc_lig_tt_docked_0_pocket10.pdb,C[C@H]1C[C@@H]1C(=O)Nc1cc(Cl)ccc1[N-]S(=O)(=O)c1ccccc1F,-9.1,TRAINING
CSK21_HUMAN_1_335_ATPsite_0/5cu4_A_rec_5cu4_54s_lig_tt_docked_0_pocket10.pdb,C[NH2+][C@H](c1ccccc1C)[C@H](C)OC,-6.2,TRAINING
NAGAB_HUMAN_18_411_0/4do5_A_rec_4do5_dgj_lig_tt_docked_0_pocket10.pdb,C[C@@H](NC(=O)CNC(=O)OC(C)(C)C)c1nc(C(C)(C)C)cs1,-6.3,TRAINING
PEPM_MYTED_1_295_0/1m1b_A_rec_1m1b_spv_lig_tt_min_0_pocket10.pdb,CCCCNC(=O)c1ccc2c(c1)[C@@H]1C=CC[C@H]1[C@H](c1ccc(OC)c(OC)c1)N2,-3.5,TRAINING
IPNS_EMENI_1_331_0/1qje_A_rec_2vau_v20_lig_tt_min_0_pocket10.pdb,O=C([C@H]1CCCN(c2nc3cccnc3s2)C1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-9.2,TRAINING
TTHY_HUMAN_21_147_0/3ims_A_rec_5boj_4tx_lig_tt_docked_0_pocket10.pdb,Cc1cc(C(=O)COC(=O)c2ccc(I)cc2)c(C)n1C[C@H]1CCCO1,-7.3,TRAINING
ISPD_ARATH_75_302_0/2yc5_A_rec_2ycm_30a_lig_tt_docked_0_pocket10.pdb,Cc1csc(N(C)C(=O)[C@@H](C)N2C(=O)[C@H]3CCCC[C@@H]3C2=O)n1,-4.2,TRAINING
STSY_RAUSE_26_340_0/2fpc_B_rec_4iyg_1hu_lig_tt_docked_4_pocket10.pdb,C[C@H]1C[C@H]1C(=O)Nc1cccc(C(=O)Nc2cc(Br)ccc2-n2cccn2)c1,-8.3,TRAINING
AAUB_ALCFA_30_390_0/2i0r_A_rec_2hjb_pzm_lig_tt_docked_7_pocket10.pdb,COC(=O)[C@@H](c1cc(Cl)cc(Cl)c1)N(C)C,-3.4,TRAINING
SDIS_PSEPU_1_131_0/2inx_A_rec_2inx_ffp_lig_tt_docked_1_pocket10.pdb,C[C@H](C[NH3+])[C@@H](O)[C@@H](C)c1ccccc1,-5.6,TRAINING
AMPC_ECOLI_20_377_0/2hdu_A_rec_4kz3_1u1_lig_tt_min_0_pocket10.pdb,C[NH2+][C@@]1(CO)CCC[C@H](Oc2cccc(F)c2F)C1,-6.1,TRAINING
KDGK_SULSO_1_313_0/2var_A_rec_2var_kdg_lig_tt_min_0_pocket10.pdb,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)CC1,-5.8,TRAINING
XYLA_ACTM4_2_394_0/1xim_A_rec_1xim_xyl_lig_tt_min_0_pocket10.pdb,CC(C)Oc1ccc(CNC(=O)c2c(F)cccc2Cl)cc1,-7.3,TRAINING
GLYM_HUMAN_23_504_0/5v7i_A_rec_5v7i_8z1_lig_tt_docked_1_pocket10.pdb,Cc1ccc(NC(=O)Nc2ccccc2)cc1NC(=O)N[C@@H](C)c1ccccc1,-8.3,TRAINING
BPHA_COMTE_1_457_0/3gzy_A_rec_3gzx_bnl_lig_tt_min_0_pocket10.pdb,CN[C@]1(C#N)CCC[C@H]1CCOc1ccc(CO)cc1,-7.3,TRAINING
CDK8_HUMAN_1_364_0/5idp_A_rec_5idp_6a6_lig_tt_min_0_pocket10.pdb,CC(C)n1ccc(CN(c2ccccc2F)S(=O)(=O)C(C)C)n1,-7.6,TRAINING
OGA_HUMAN_58_704_0/5vvx_A_rec_5m7s_nht_lig_tt_docked_0_pocket10.pdb,CCN(C(=O)Cn1nc2n(c1=O)CCCCC2)[C@H]1CCS(=O)(=O)C1,-3.6,TRAINING
CATS_HUMAN_114_331_0/5qc1_A_rec_4p6g_2fz_lig_tt_docked_0_pocket10.pdb,C=CCCC(=O)N[C@H](C)c1c(C)noc1C,-5.9,TRAINING
DPOLB_HUMAN_142_335_0/2isp_A_rec_4nlk_0kx_lig_tt_docked_0_pocket10.pdb,CC(C)(C)OC(=O)N[C@H](Cc1ccc(N=[N+]=[N-])cc1)C(=O)[O-],-5.7,TRAINING
COBT_SALTY_1_356_0/1jhv_A_rec_1l4n_nio_lig_tt_min_0_pocket10.pdb,Cc1nc(-c2cccc(NC(=O)NCc3nnc(C)n3C)c2)oc1C,-8.3,TRAINING
VP35_EBOZM_212_340_0/4ibi_B_rec_4ibg_1d6_lig_tt_min_0_pocket10.pdb,Cc1cccc(C(=O)C2=C(O)C(=O)N(c3ccc(CC(=O)O)cc3)[C@H]2c2cc(Cl)c3c(c2)OCO3)c1,-7.4,TRAINING
HS3S1_MOUSE_46_311_0/3uan_A_rec_3uan_a3p_lig_tt_docked_0_pocket10.pdb,Cc1ccc(C)c(N/C([S-])=C(/C(=O)c2ccccc2Br)[n+]2ccc(C(C)(C)C)cc2)c1,-5.8,TRAINING
PQSE_PSEAE_1_301_0/5hiq_A_rec_5hip_61o_lig_tt_docked_4_pocket10.pdb,CC[C@@H]1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2ccc(NC(C)=O)cc2)cc1,-7.3,TRAINING
SYK_GEOSE_2_494_0/3e9i_A_rec_3a74_lyn_lig_tt_docked_0_pocket10.pdb,COc1cc(C(=O)Nc2ccc(C(=O)NC(C)C)c(C)c2)ccc1C,-6.3,TRAINING
ACRB_ECOLI_1_1048_doxorubicin_0/5eno_C_rec_5eno_5qg_lig_tt_docked_0_pocket10.pdb,COc1ccc(CNC(=O)c2cnn3c2N[C@@H](c2ccco2)C[C@H]3C(F)(F)F)cc1,-10.8,TRAINING
HDAC4_HUMAN_646_1045_0/5a2s_B_rec_4cbt_9f4_lig_tt_docked_1_pocket10.pdb,Cn1c(=O)c2c(SCC(=O)N3CCCC3)nc(-c3ccccc3Cl)nc2n(C)c1=O,-7.5,TRAINING
JAR1_ARATH_1_575_0/4epl_A_rec_4epl_jai_lig_tt_min_0_pocket10.pdb,C[C@@H](Cn1cccn1)[NH2+]CC1(O)CCCCC1,-6.2,TRAINING
ALLN1_ALLSA_39_471_0/2hor_A_rec_2hox_p1t_lig_tt_docked_0_pocket10.pdb,Cc1nn(-c2ccc(C#N)c(N)c2)c(C)c1Cl,-6.0,TRAINING
BIRC7_HUMAN_62_175_pep_0/3gt9_A_rec_3f7h_419_lig_tt_docked_0_pocket10.pdb,C[C@@H]([NH3+])C(C)(C)CN1CC[N@@H+](C)C(C)(C)C1,-4.6,TRAINING
RDM1_ARATH_7_163_0/3gan_A_rec_2q3t_cps_lig_tt_docked_174_pocket10.pdb,CCC(=O)[C@H](CC)C(=O)OC,-3.7,TRAINING
DHI1_HUMAN_22_291_0/2ilt_A_rec_2irw_nn4_lig_tt_min_0_pocket10.pdb,O=C(Nc1ccc(Br)cc1)c1cccc2ncccc12,-8.2,TRAINING
PRPF_SHEON_1_397_0/2pvz_A_rec_5k87_mli_lig_tt_docked_11_pocket10.pdb,Cc1nc2cccnc2n1-c1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,-6.4,TRAINING
MTOR_HUMAN_2113_2549_0/4jsp_A_rec_4jsx_17g_lig_tt_min_0_pocket10.pdb,COc1ccc(COC[C@H](O)CN2CCN(C(C)=O)CC2)cc1,-6.3,TRAINING
PQQC_KLEPN_1_251_0/3hlx_A_rec_3hlx_pqq_lig_tt_min_0_pocket10.pdb,C[NH2+]CC(=O)N(C)c1ccccn1,-5.6,TRAINING
PPTA_ECOLI_2_77_0/1gyx_A_rec_1gyx_bez_lig_tt_docked_1_pocket10.pdb,FC(F)=C(Br)C(F)(F)F,-4.9,VALIDATION
FABP4_MOUSE_2_132_0/1lib_A_rec_3jsq_hne_lig_tt_min_0_pocket10.pdb,CNc1ccc(S(=O)(=O)N(C)Cc2nnc(-c3ccc(Cl)cc3)o2)cc1[N+](=O)[O-],-7.2,TRAINING
PGK1_HUMAN_2_417_0/5m3u_A_rec_5m3u_adp_lig_tt_min_0_pocket10.pdb,C[C@H](Oc1cc(F)ccc1[C@@H](C)[NH3+])[C@@H](C)O,-5.9,VALIDATION
MEN1_HUMAN_1_602_0/5dd9_A_rec_5dd9_59k_lig_tt_min_0_pocket10.pdb,Cc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,-7.4,TRAINING
GLYM_HUMAN_23_504_0/5v7i_A_rec_5v7i_8z1_lig_tt_docked_1_pocket10.pdb,C[C@H]1CCC[N@@H+](Cc2ccc(CNC(=O)[C@H](C)NC3=NS(=O)(=O)c4ccccc43)cc2)C1,-8.4,TRAINING
THIL_AQUAE_1_306_0/3c9s_A_rec_3c9u_adp_lig_tt_min_0_pocket10.pdb,COCCN(C)c1ccc(C[C@H]2CCCN(S(C)(=O)=O)C2)[nH+]n1,-6.7,TRAINING
DYR_HUMAN_2_187_0/1hfq_A_rec_5hpb_63w_lig_tt_docked_0_pocket10.pdb,Cc1cc(N2CCN(C(=O)NCC(C)(C)c3ccncc3)CC2)nc(C(C)C)[nH+]1,-8.8,TRAINING
DOIS_BACCI_1_368_0/2gru_A_rec_2gru_exo_lig_tt_min_0_pocket10.pdb,COC(=O)c1nn(C)c(C)c1NC(=O)c1cc(OC)n(C)n1,-5.2,TRAINING
ALDH2_HUMAN_18_517_0/4fr8_D_rec_3n82_nad_lig_tt_docked_3_pocket10.pdb,Cc1c(CNC(=O)c2cc(=O)c3ccccc3o2)sc2nc(-c3cccs3)cn12,-10.2,TRAINING
PPARD_HUMAN_169_441_0/1y0s_A_rec_1gwx_433_lig_tt_docked_4_pocket10.pdb,O=C(c1ccc([C@@H]2CCCN2C(=O)c2ccno2)s1)N1CCCOCC1,-7.6,TRAINING
DPOL_THEKO_1_852_0/5omq_A_rec_5omq_dtp_lig_tt_min_0_pocket10.pdb,Cc1cnc2c(c1)nc([C@H](C)Cl)n2[C@@H](C)c1ccccc1,-6.5,TRAINING
DEF_PSEAE_1_168_0/1ix1_A_rec_1s17_gnr_lig_tt_docked_0_pocket10.pdb,CCOCC1CCN(c2[nH+]ccn(CC)c2=O)CC1,-6.4,TRAINING
THYX_THEMA_1_220_0/4gt9_A_rec_4gt9_mef_lig_tt_min_0_pocket10.pdb,CCOC(=O)C1CCN(c2nc3c(c(=O)[nH]2)[C@H](c2ccc(CC)cc2)[C@H](C#N)C(=O)N3)CC1,-7.7,TRAINING
PGMB_LACLA_1_221_0/2wf5_A_rec_4c4s_grx_lig_tt_docked_3_pocket10.pdb,CC[C@H]1CCC/C(=C(\C)C(=O)[O-])C1,-5.2,TRAINING
URIC_ARTGO_4_300_0/2yzc_A_rec_2yzc_1al_lig_tt_min_0_pocket10.pdb,C[C@H]1CC[C@](C#N)([C@H](O)C(=O)[O-])C1,-4.7,TRAINING
B4GT1_HUMAN_125_398_0/1oqm_D_rec_4ee4_udp_lig_tt_min_0_pocket10.pdb,C[NH2+][C@H](c1ccc(F)c(C)c1)[C@H]1CSCCO1,-7.3,VALIDATION
METE1_ARATH_1_765_0/1u22_A_rec_1u22_thg_lig_tt_min_0_pocket10.pdb,Cc1ccc(C(=O)N2CC=C(c3ccccc3)CC2)c(O)c1,-7.8,TRAINING
IGHE_HUMAN_206_427_0/5hys_G_rec_1f6a_cps_lig_it1_it2_tt_docked_17_pocket10.pdb,Cc1csc(NC(=O)CSc2nc3ccccc3n2CC(=O)NC(C)(C)C)n1,-4.5,TRAINING
POLG_DEN3S_3355_3389_0/4v0q_A_rec_5hmw_lnw_lig_tt_min_0_pocket10.pdb,CCCCN1C(=O)C[C@@H](C(=O)NC(C)C)[C@@H]1c1ccc(OC)cc1,-6.0,TRAINING
MHCKA_DICDI_551_809_0/3lmi_A_rec_5dyj_amp_lig_tt_min_0_pocket10.pdb,CC(=O)NCCC[N@H+](C)[C@@H]1CC[C@H](C)C1,-6.2,TRAINING
KIF11_HUMAN_2_368_0/4a5y_A_rec_2g1q_n9h_lig_tt_docked_1_pocket10.pdb,C=CC[C@H](C)[C@@H](C)[NH2+]CC(=O)NC1CCCCC1,-6.7,TRAINING
HGF_HUMAN_29_126_0/1gmn_A_rec_3mkp_sgn_lig_tt_min_0_pocket10.pdb,Cc1ccc(C(=O)NCCC(C)C)cc1S(=O)(=O)N1CCCCC1,-4.5,TRAINING
DHQSD_ARATH_90_603_SDH_0/6bmb_A_rec_2gpt_skm_lig_tt_min_0_pocket10.pdb,C[C@@H](C(=O)N1CCCc2ccccc21)[S@@](=O)Cc1ccc(F)cc1F,-8.3,TRAINING
FABPL_CHICK_2_126_0/1tw4_A_rec_1tw4_chd_lig_tt_docked_0_pocket10.pdb,Cc1cc(NC(=O)CSC2=NN[C@@H]([C@@H]3N=NC4=C3CCC4)N2N)ccc1Br,-8.1,TRAINING
PMYT1_HUMAN_74_362_0/5vcv_A_rec_5vcv_1n1_lig_tt_docked_5_pocket10.pdb,Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NCc3ccc(C[N@@H+]4CCC[C@H](C)C4)cc3)C2)s1,-9.9,TRAINING
PYL3_ARATH_18_208_0/5jo1_A_rec_4jda_a9s_lig_tt_min_0_pocket10.pdb,Cc1nn(C)c(C)c1CCC(=O)N[C@@H]1C[C@@H]1c1cccc(Cl)c1,-9.0,TRAINING
ENO_STAAU_1_434_0/5boe_A_rec_5boe_pep_lig_tt_min_0_pocket10.pdb,C[C@@H](O)C[C@H](C(=O)[O-])c1ccc(Br)cc1,-5.6,TRAINING
OYE1_SACPS_1_300_0/4h4i_A_rec_3rnd_3rn_lig_tt_min_0_pocket10.pdb,COc1cccc(N2CCN(C(=O)Cn3cc4c(n3)CC[C@@H](C)C4)CC2)c1,-8.3,TRAINING
CHMU_YEAST_1_256_0/3csm_A_rec_3csm_tsa_lig_tt_docked_0_pocket10.pdb,CC[C@@]1(c2ccc(NC(=O)CCc3c(C)nn(C)c3C)cc2)CCC(=O)NC1=O,-7.1,TRAINING
CATS_HUMAN_114_331_0/5qc1_A_rec_4p6g_2fz_lig_tt_docked_0_pocket10.pdb,Cc1ccc(C)c(C(=O)c2ccccc2C(=O)N(C)Cc2nc3ccccc3c(=O)[nH]2)c1,-9.4,TRAINING
DEF_PSEAE_1_168_0/1ix1_A_rec_1s17_gnr_lig_tt_docked_0_pocket10.pdb,O=C(C[C@H]1Sc2ccccc2NC1=O)NO,-6.8,TRAINING
ANM5_HUMAN_2_637_0/5emm_A_rec_5emm_5ql_lig_tt_docked_0_pocket10.pdb,Cc1nc2cc(C(=O)OCC(=O)Nc3ncc(Cl)cc3Cl)ccc2n1-c1ccccc1,-10.2,TRAINING
CLPS2_AGRFC_1_103_0/4yjx_A_rec_4yka_tyc_lig_tt_min_0_pocket10.pdb,COC(=O)c1cnc2nc(-c3cccc(Cl)c3)nn2c1C,-5.9,TRAINING
